price,listing-location,bed,bath,carport,surface_area,building_area,price_category,cluster,cluster_selected,pca1,pca2
969000000.0,36,-0.09943445811923131,0.8558713954882622,1.3425174161138924,-0.4638842726868651,-0.015262922830755919,Medium,0,0,-506893753.6485698,6.408558583389816
25000000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,1,1,23524106246.35143,-21.811835916642586
5005000000.0,36,1.8811612018603385,-0.15176276291132096,3.2685913975235223,-0.1311873687105754,-0.07177312486768281,Very High,0,2,3529106246.35143,5.6993935104413005
2001000000.0,12,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,0.48302230016872866,-0.015262922830755919,High,0,0,525106246.3514302,-17.772465568659776
3002000000.0,36,1.8811612018603385,2.8711397122874285,1.3425174161138924,2.146506820050177,1.8684104784001403,High,0,2,1526106246.3514302,6.050596751707925
2001000000.0,12,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,0.48302230016872866,-0.015262922830755919,High,0,0,525106246.3514302,-17.772465568659776
1003000000.0,36,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,0.918087482291569,-0.2978139330153904,High,0,0,-472893753.6485698,6.403081302257622
900000000.0,26,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.23355564685712607,-0.5803649432000249,Medium,0,0,-575893753.6485698,-3.578954257080131
10000000000.0,36,-0.09943445811923131,2.8711397122874285,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,3,8524106246.35143,4.821803487578411
15000000000.0,34,2.8714590318501236,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,1,3,13524106246.35143,1.943757772373413
6005000000.0,62,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,2,4529106246.35143,31.524446431686467
2048000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.839401985610525,0.6440227676000578,High,0,0,572106246.3514302,27.21911515530792
2045000000.0,13,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.7114416379273367,0.6440227676000578,High,0,0,569106246.3514302,-16.780316887801526
2065000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,2.3768354458799164,0.6440227676000578,High,0,0,589106246.3514302,27.216194402390432
2043000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.839401985610525,0.6440227676000578,High,0,0,567106246.3514302,27.21999337236667
2049000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,2.0441385419036266,0.6440227676000578,High,0,0,573106246.3514302,27.218964344308464
1002000000.0,34,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.5150684117601404,-0.24130373097846347,High,0,0,-473893753.6485698,4.403085689097612
2025000000.0,12,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.5150684117601404,1.114941117907782,High,0,0,549106246.3514302,-17.776569247665805
1045000000.0,9,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,0.7645350650717431,-0.10944659289230073,High,0,0,-430893753.6485698,-20.604512466988876
450000000.0,45,-1.0897322881090163,-1.159396921310904,1.3425174161138924,-0.5918446203700535,-1.051283293507749,Low,0,0,-1025893753.6485698,15.500615097926303
845000000.0,62,-1.0897322881090163,-0.15176276291132096,1.3425174161138924,-1.5387511932256472,-0.6745486132615697,Medium,0,0,-630893753.6485698,32.43077227662309
1008000000.0,34,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,0.3550619524855403,-0.20363026295384554,High,0,0,-467893753.6485698,4.402137366379325
3005000000.0,34,0.8908633718705536,2.8711397122874285,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,High,0,2,1529106246.3514302,4.050161004740122
299000000.0,13,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.5387511932256472,-1.3338343036923834,Very Low,0,0,-1176893753.6485698,-16.47284231658017
1038000000.0,4,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.33592392500367674,-0.015262922830755919,High,0,0,-437893753.6485698,-25.603083035452716
1002000000.0,58,0.8908633718705536,2.8711397122874285,-0.5835565652957373,0.2015095352657143,2.8102471790155885,High,0,0,-473893753.6485698,28.401984267373937
750000000.0,9,3.8617568618399085,-0.15176276291132096,-0.5835565652957373,-1.5387511932256472,0.36147175741542337,Medium,0,0,-725893753.6485698,-20.55373292244198
750000000.0,12,-1.0897322881090163,-1.159396921310904,1.3425174161138924,1.1740081776579456,-1.2208138996185296,Medium,0,0,-725893753.6485698,-17.551821335857916
1065000000.0,31,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,2.0441385419036266,0.6440227676000578,High,0,0,-410893753.6485698,1.3921015938964203
499000000.0,34,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.0032270210273870528,-1.2208138996185296,Low,0,0,-976893753.6485698,4.492188255862654
1006000000.0,36,0.8908633718705536,0.8558713954882622,1.3425174161138924,-0.05441116010066239,0.7382064376616027,High,0,0,-469893753.6485698,6.4018387236382885
1045000000.0,37,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.5150684117601404,-0.2978139330153904,High,0,0,-430893753.6485698,7.395623322119565
1005000000.0,62,0.8908633718705536,0.8558713954882622,1.3425174161138924,2.146506820050177,-0.015262922830755919,High,0,0,-470893753.6485698,32.402247901397146
1085000000.0,37,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.10559529917393773,0.26728808735387855,High,0,0,-390893753.6485698,7.388553095275615
1006000000.0,12,0.8908633718705536,1.8635055538878453,1.3425174161138924,0.15032539619243895,0.549839097538513,High,0,0,-469893753.6485698,-17.598432576263086
1067000000.0,12,0.8908633718705536,-0.15176276291132096,1.3425174161138924,1.0716398995113952,0.36147175741542337,High,0,0,-408893753.6485698,-17.608381126355788
4009000000.0,9,0.8908633718705536,1.8635055538878453,-0.5835565652957373,-0.1311873687105754,-0.015262922830755919,High,0,2,2533106246.35143,-21.12582587564433
28000000000.0,11,2.8714590318501236,0.8558713954882622,3.2685913975235223,-0.1311873687105754,-0.07177312486768281,Very High,1,1,26524106246.35143,-23.340092308239935
2036000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.5834812902441484,0.6440227676000578,High,0,0,560106246.3514302,27.221191835733567
2046000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.9417702637570757,0.6440227676000578,High,0,0,570106246.3514302,27.21947885833757
2043000000.0,13,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.839401985610525,0.6440227676000578,High,0,0,567106246.3514302,-16.77995008072035
2004000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.7114416379273367,0.6628595016123667,High,0,0,528106246.3514302,27.226827945167233
1059000000.0,36,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.7709891071265171,0.26728808735387855,High,0,0,-416893753.6485698,6.39280758291245
576000000.0,37,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,0.610982647851917,-0.3919976030769352,Low,0,0,-899893753.6485698,7.478136660497707
2054000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,2.0441385419036266,0.6440227676000578,High,0,0,578106246.3514302,27.218086127249716
3003000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.25914771639376377,-0.07177312486768281,High,0,2,1527106246.3514302,-17.948223308643087
995000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.2847397859304014,-0.48618127313848,Medium,0,0,-480893753.6485698,-17.595534441901314
410000000.0,23,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.2079635773204884,-0.7687322833231145,Low,0,0,-1065893753.6485698,-6.492190176175665
245000000.0,47,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.154870150176082,-1.2208138996185296,Very Low,0,0,-1230893753.6485698,17.536645293085503
2004000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,-0.1311873687105754,2.2451451586463196,High,0,0,528106246.3514302,27.226604453456677
1079000000.0,48,0.8908633718705536,0.8558713954882622,-0.5835565652957373,-0.18237150778385075,1.3974921280924164,High,0,0,-396893753.6485698,18.38907996763606
550000000.0,34,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.4894763422235028,-0.8629159533846592,Low,0,0,-925893753.6485698,4.482573770458519
2004000000.0,16,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,0.022365048509250616,0.7382064376616027,High,0,0,528106246.3514302,-13.772726536366742
410000000.0,2,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.0269098024928938,-1.1077934955446758,Low,0,0,-1065893753.6485698,-27.492262517525432
2009000000.0,36,-0.09943445811923131,0.8558713954882622,1.3425174161138924,0.5086143697053663,0.26728808735387855,High,0,0,533106246.3514302,6.226007389128522
650000000.0,27,0.8908633718705536,-0.15176276291132096,-0.5835565652957373,-0.7709891071265171,0.9265737777846922,Low,0,0,-825893753.6485698,-2.53528643752491
775000000.0,58,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,0.303877813412265,-0.20363026295384554,Medium,0,0,-700893753.6485698,28.443717079067465
1000000000.0,36,2.8714590318501236,-0.15176276291132096,1.3425174161138924,0.2782857438756273,0.26728808735387855,Medium,0,0,-475893753.6485698,6.402718476180407
999000000.0,37,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.43829220315022743,-0.015262922830755919,Medium,0,0,-476893753.6485698,7.403385255130271
7025000000.0,61,1.8811612018603385,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,3,5549106246.35143,30.344750000176216
695000000.0,46,-1.0897322881090163,-0.15176276291132096,-0.5835565652957373,-0.5150684117601404,-0.6745486132615697,Low,0,0,-780893753.6485698,16.457357668159286
675000000.0,2,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.8989494548097055,-1.051283293507749,Low,0,0,-800893753.6485698,-27.538792501381412
4025000000.0,32,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.1311873687105754,0.9265737777846922,High,0,2,2549106246.35143,1.8719319655798117
725000000.0,7,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.15677943824721308,-0.5615282091877158,Medium,0,0,-750893753.6485698,-22.548182929884188
815000000.0,62,-1.0897322881090163,-0.15176276291132096,-0.5835565652957373,-1.154870150176082,-0.957099623446204,Medium,0,0,-660893753.6485698,32.43618229494713
455000000.0,51,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.9501335938829808,-1.051283293507749,Low,0,0,-1020893753.6485698,21.499779868401905
1003000000.0,34,-0.09943445811923131,-1.159396921310904,1.3425174161138924,0.15032539619243895,-0.3919976030769352,High,0,0,-472893753.6485698,4.40331772711016
690000000.0,2,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-1.1292780806394445,-0.7687322833231145,Low,0,0,-785893753.6485698,-27.542146938645732
2043000000.0,57,0.8908633718705536,0.8558713954882622,-0.5835565652957373,1.839401985610525,0.6440227676000578,High,0,0,567106246.3514302,27.21999337236667
575000000.0,23,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.5662525508334157,0.26728808735387855,Low,0,0,-900893753.6485698,-6.521812490261592
4002000000.0,34,0.8908633718705536,1.8635055538878453,-0.5835565652957373,-0.1311873687105754,1.6800431382770509,High,0,2,2526106246.35143,3.875371499310088
1085000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,0.15032539619243895,0.26728808735387855,High,0,0,-390893753.6485698,-17.611289580082676
4025000000.0,32,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.1311873687105754,0.9265737777846922,High,0,2,2549106246.35143,1.8719319655798117
3001000000.0,34,3.8617568618399085,1.8635055538878453,1.3425174161138924,2.683940280319568,-0.07177312486768281,High,0,2,1525106246.3514302,4.050625689917805
750000000.0,12,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,1.1740081776579456,-1.2208138996185296,Medium,0,0,-725893753.6485698,-17.55172718065939
25000000000.0,41,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,-0.1311873687105754,-0.07177312486768281,Very High,1,1,23524106246.35143,7.18793850340408
799000000.0,34,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.23355564685712607,-0.7687322833231145,Medium,0,0,-676893753.6485698,4.438869601448207
799000000.0,62,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-1.154870150176082,-0.957099623446204,Medium,0,0,-676893753.6485698,32.43862771599524
8009000000.0,36,3.8617568618399085,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,3,6533106246.35143,5.171407575259668
3099000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,2.939860975685945,-0.07177312486768281,High,0,2,1623106246.3514302,-17.964697069729116
950000000.0,12,0.8908633718705536,1.8635055538878453,-0.5835565652957373,-0.7709891071265171,-0.7310588152984965,Medium,0,0,-525893753.6485698,-17.58861413586186
800000000.0,3,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.4894763422235028,-0.7687322833231145,Medium,0,0,-675893753.6485698,-26.561297242608397
4000000000.0,34,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,2.22328302866009,-0.07177312486768281,High,0,2,2524106246.35143,3.8769330293849613
1007000000.0,13,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,-0.5150684117601404,1.8684104784001403,High,0,0,-468893753.6485698,-16.59785969486029
392000000.0,50,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.0269098024928938,-1.2208138996185296,Low,0,0,-1083893753.6485698,20.510837376344643
1045000000.0,10,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.25914771639376377,0.531002363526204,High,0,0,-430893753.6485698,-19.60463791420741
1003000000.0,13,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,2.9654530452225827,1.4916757981539612,High,0,0,-472893753.6485698,-16.596734970204466
4002000000.0,34,0.8908633718705536,1.8635055538878453,-0.5835565652957373,-0.1311873687105754,0.9265737777846922,High,0,2,2526106246.35143,3.875371499310088
235000000.0,12,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.2060542892493575,-1.3338343036923834,Very Low,0,0,-1240893753.6485698,-17.46155950040112
2004000000.0,36,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,1.4043368034876849,3.3753491993848574,High,0,0,528106246.3514302,6.227227068876861
1088000000.0,34,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,0.022365048509250616,-0.3919976030769352,High,0,0,-387893753.6485698,4.387812719883538
2066000000.0,34,-0.09943445811923131,0.8558713954882622,1.3425174161138924,0.841311273681656,1.114941117907782,High,0,0,590106246.3514302,4.216038637642978
320000000.0,36,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.6686208289799664,-1.2208138996185296,Very Low,0,0,-1155893753.6485698,6.523545150911698
1065000000.0,36,0.8908633718705536,0.8558713954882622,1.3425174161138924,0.1247333266558013,0.7382064376616027,High,0,0,-410893753.6485698,6.391497490705813
1099000000.0,58,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,1.3275605948777718,-0.015262922830755919,High,0,0,-376893753.6485698,28.38600810521189
1008000000.0,36,-0.09943445811923131,0.8558713954882622,1.3425174161138924,-0.6430287594433288,0.9265737777846922,High,0,0,-467893753.6485698,6.401686761970833
550000000.0,23,-0.09943445811923131,-1.159396921310904,-0.5835565652957373,-0.10559529917393773,-0.7687322833231145,Low,0,0,-925893753.6485698,-6.5170385559558355
1007000000.0,36,-0.09943445811923131,1.8635055538878453,-0.5835565652957373,0.7901271346083807,0.36147175741542337,High,0,0,-468893753.6485698,6.401803411382719
1001000000.0,36,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,0.457430230632091,-0.015262922830755919,High,0,0,-474893753.6485698,6.4034708713520025
2002000000.0,36,1.8811612018603385,1.8635055538878453,1.3425174161138924,-0.15677943824721308,0.9265737777846922,High,0,0,526106246.3514302,6.226287774903756
750000000.0,57,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,0.25269367433898965,-0.7687322833231145,Medium,0,0,-725893753.6485698,27.447411391790997
237000000.0,23,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-1.5387511932256472,-1.3715077717170012,Very Low,0,0,-1238893753.6485698,-6.4619652766228235
750000000.0,57,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,0.25269367433898965,-0.7687322833231145,Medium,0,0,-725893753.6485698,27.447411391790997
1065000000.0,36,0.8908633718705536,0.8558713954882622,1.3425174161138924,0.1247333266558013,0.7382064376616027,High,0,0,-410893753.6485698,6.391497490705813
1052000000.0,36,0.8908633718705536,-0.15176276291132096,-0.5835565652957373,-0.5406604812967781,0.9265737777846922,High,0,0,-423893753.6485698,6.394121281001528
350000000.0,15,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.41270013361358976,-0.957099623446204,Very Low,0,0,-1125893753.6485698,-14.48166612262607
850000000.0,36,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.15677943824721308,0.17310441729233372,Medium,0,0,-625893753.6485698,6.429918529289342
895000000.0,27,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.7453970375898794,-0.467344539126171,Medium,0,0,-580893753.6485698,-2.5781394062092033
1002000000.0,62,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.015262922830755919,High,0,0,-473893753.6485698,32.40319042067
1027000000.0,12,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,0.25269367433898965,-0.015262922830755919,High,0,0,-448893753.6485698,-17.601089845995055
675000000.0,1,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.8989494548097055,-1.051283293507749,Low,0,0,-800893753.6485698,-28.5387912162243
817000000.0,13,-1.0897322881090163,-0.15176276291132096,-0.5835565652957373,-0.43829220315022743,-0.467344539126171,Medium,0,0,-658893753.6485698,-16.564019105734843
4005000000.0,12,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,2.939860975685945,-0.07177312486768281,High,0,2,2529106246.35143,-18.12401831117135
817000000.0,13,-1.0897322881090163,-0.15176276291132096,-0.5835565652957373,-0.43829220315022743,-0.467344539126171,Medium,0,0,-658893753.6485698,-16.564019105734843
765000000.0,62,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.4894763422235028,-0.7687322833231145,Medium,0,0,-710893753.6485698,32.44537214695892
675000000.0,23,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.9245415243463432,-0.957099623446204,Low,0,0,-800893753.6485698,-6.53882259373232
2002000000.0,36,0.8908633718705536,1.8635055538878453,1.3425174161138924,0.7645350650717431,2.5276961688309543,High,0,0,526106246.3514302,6.22667023910039
725000000.0,31,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.5150684117601404,-0.5803649432000249,Medium,0,0,-750893753.6485698,1.4518369248221283
800000000.0,37,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.0032270210273870528,-0.3919976030769352,Medium,0,0,-675893753.6485698,7.438718039028938
884000000.0,31,0.8908633718705536,-0.15176276291132096,1.3425174161138924,-0.41270013361358976,-0.7687322833231145,Medium,0,0,-591893753.6485698,1.423557165020192
1025000000.0,36,-1.0897322881090163,-0.15176276291132096,1.3425174161138924,0.1247333266558013,0.9265737777846922,High,0,0,-450893753.6485698,6.399391639942888
500000000.0,37,-1.0897322881090163,-0.15176276291132096,-0.5835565652957373,-1.0269098024928938,-0.8629159533846592,Low,0,0,-975893753.6485698,7.49155761883377
500000000.0,23,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.31033185546703906,-0.5803649432000249,Low,0,0,-975893753.6485698,-6.508608193865012
3009000000.0,36,-0.09943445811923131,-0.15176276291132096,3.2685913975235223,-0.1311873687105754,-0.07177312486768281,High,0,2,1533106246.3514302,6.050519196976328
690000000.0,54,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.8477653157364301,-1.051283293507749,Low,0,0,-785893753.6485698,24.45851222737554
875000000.0,31,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.2079635773204884,-0.10944659289230073,Medium,0,0,-600893753.6485698,1.4254335064795818
756000000.0,36,-0.09943445811923131,-1.159396921310904,1.3425174161138924,-0.41270013361358976,-0.7687322833231145,Medium,0,0,-719893753.6485698,6.4466307903643205
4005000000.0,36,1.8811612018603385,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,High,0,2,2529106246.35143,5.875225232588004
1003000000.0,37,1.8811612018603385,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,0.7758799056862206,High,0,0,-472893753.6485698,7.402505469503357
850000000.0,26,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-1.0269098024928938,-0.2978139330153904,Medium,0,0,-625893753.6485698,-3.570268312090249
1029000000.0,1,0.8908633718705536,0.8558713954882622,-0.5835565652957373,-0.5406604812967781,0.0789207472307889,High,0,0,-446893753.6485698,-28.602120916113645
2007000000.0,36,-0.09943445811923131,-0.15176276291132096,1.3425174161138924,-0.1311873687105754,1.4916757981539612,High,0,0,531106246.3514302,6.226608050748009
6005000000.0,23,1.8811612018603385,1.8635055538878453,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,2,4529106246.35143,-7.476698836037581
1078000000.0,12,0.8908633718705536,0.8558713954882622,1.3425174161138924,-0.05441116010066239,1.114941117907782,High,0,0,-397893753.6485698,-17.610776758236973
1025000000.0,34,-0.09943445811923131,0.8558713954882622,-0.5835565652957373,-0.3871080640769521,1.114941117907782,High,0,0,-450893753.6485698,4.398828589999194
575000000.0,23,-1.0897322881090163,-1.159396921310904,-0.5835565652957373,-0.31033185546703906,-0.3919976030769352,Low,0,0,-900893753.6485698,-6.521183755320504
8009000000.0,36,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.1311873687105754,-0.07177312486768281,Very High,0,3,6533106246.35143,5.172490448625094
575000000.0,23,-0.09943445811923131,-0.15176276291132096,-0.5835565652957373,-0.4894763422235028,-0.3919976030769352,Low,0,0,-900893753.6485698,-6.521803178106985
